Transaction_Amount,Category,Preferred_Payment_Method,Last_Used_Credit_Card_Days,Last_Used_UPI_Days,UPI_Usage_Count,Card_Usage_Count,Wallet_Usage_Count,EMI_Usage_Count,Bank_Offer_Active,Bank_Name,Is_High_Value,Failure_Rate_Last10,Time_of_Day,Recommended_Payment_Method
30092.45,Utilities,Credit Card,20,21,0,7,27,8,0,ICICI,1,0.41,Night,EMI
20052.55,Travel,UPI,29,22,23,28,7,4,1,ICICI,1,0.2,Morning,Credit Card
35062.49,Grocery,UPI,1,51,9,26,15,6,0,HDFC,1,0.24,Morning,EMI
27679.63,Electronics,EMI,34,49,3,26,3,3,0,Axis,1,0.1,Morning,EMI
7414.31,Grocery,Debit Card,17,4,8,19,5,2,0,Kotak,0,0.18,Night,Debit Card
10217.63,Travel,UPI,34,39,18,10,27,3,0,HDFC,1,0.02,Night,EMI
6335.35,Electronics,Wallet,16,40,24,29,28,6,0,SBI,0,0.14,Morning,Wallet
294.56,Grocery,EMI,54,0,5,5,15,6,1,ICICI,0,0.3,Evening,Wallet
22491.89,Electronics,EMI,35,34,1,17,2,9,0,Kotak,1,0.27,Evening,EMI
4271.58,Fashion,Credit Card,7,2,26,14,7,1,0,Kotak,0,0.13,Evening,UPI
13273.54,Electronics,Wallet,39,19,1,25,0,3,1,HDFC,1,0.15,Afternoon,Credit Card
41081.11,Grocery,Credit Card,14,50,28,3,18,7,1,Axis,1,0.1,Night,EMI
22426.34,Fashion,Credit Card,0,46,23,9,21,3,0,ICICI,1,0.02,Night,EMI
47589.75,Grocery,Credit Card,55,31,18,28,5,0,0,HDFC,1,0.08,Evening,Credit Card
19993.19,Fashion,Credit Card,4,29,23,16,18,2,0,ICICI,1,0.26,Morning,Credit Card
40133.08,Utilities,Credit Card,43,21,20,27,16,1,0,Axis,1,0.17,Evening,Credit Card
26005.76,Fashion,EMI,36,53,20,2,17,1,0,Axis,1,0.27,Afternoon,EMI
1684.08,Grocery,UPI,55,3,23,10,2,1,1,Kotak,0,0.1,Afternoon,UPI
44436.03,Grocery,Debit Card,22,35,7,14,18,8,1,SBI,1,0.36,Evening,Credit Card
1336.94,Utilities,UPI,13,1,17,2,8,9,0,SBI,0,0.49,Night,Debit Card
44294.58,Travel,EMI,16,58,1,8,23,1,0,Kotak,1,0.44,Evening,Debit Card
2970.23,Electronics,Debit Card,8,17,26,10,15,1,0,Axis,0,0.1,Morning,UPI
29031.24,Grocery,UPI,44,36,1,2,7,5,0,SBI,1,0.03,Night,EMI
25037.9,Travel,Debit Card,4,4,21,12,10,2,0,HDFC,1,0.42,Evening,Debit Card
41512.67,Grocery,Wallet,49,8,17,18,16,8,0,Axis,1,0.06,Evening,EMI
38225.3,Travel,Credit Card,45,2,3,10,6,4,0,Axis,1,0.2,Night,EMI
29638.36,Grocery,Credit Card,36,49,7,10,16,1,0,Kotak,1,0.09,Evening,Credit Card
3081.57,Utilities,Credit Card,28,25,0,29,16,5,1,SBI,0,0.28,Afternoon,Credit Card
42253.78,Utilities,Wallet,28,24,10,23,23,1,1,Axis,1,0.34,Evening,Credit Card
42320.99,Grocery,Credit Card,51,36,7,25,13,6,1,SBI,1,0.14,Afternoon,Credit Card
42633.51,Electronics,Wallet,29,30,8,24,8,2,0,HDFC,1,0.09,Night,Wallet
18015.13,Fashion,EMI,9,5,20,28,0,3,0,HDFC,1,0.45,Afternoon,EMI
13037.56,Travel,Credit Card,50,43,14,7,22,8,0,HDFC,1,0.38,Evening,EMI
31365.68,Travel,Credit Card,20,31,21,3,24,2,0,ICICI,1,0.09,Evening,UPI
13176.05,Electronics,UPI,3,48,24,29,18,1,0,SBI,1,0.11,Night,UPI
39067.15,Grocery,UPI,11,23,23,22,25,3,0,ICICI,1,0.28,Evening,EMI
14829.15,Fashion,EMI,45,43,10,14,20,4,0,Axis,1,0.25,Afternoon,EMI
24212.4,Utilities,Credit Card,5,16,7,12,14,3,1,Axis,1,0.1,Afternoon,Credit Card
45856.42,Utilities,Credit Card,19,59,16,24,9,5,1,Kotak,1,0.09,Evening,Credit Card
9751.71,Grocery,UPI,51,34,1,7,4,9,0,Axis,0,0.22,Night,UPI
16666.64,Electronics,Debit Card,4,55,5,14,26,4,1,SBI,1,0.44,Morning,Credit Card
24541.87,Travel,Debit Card,14,35,26,24,1,9,1,HDFC,1,0.25,Afternoon,Credit Card
40794.55,Grocery,UPI,9,18,28,8,15,0,0,ICICI,1,0.1,Morning,UPI
39449.81,Electronics,Debit Card,9,31,11,12,19,8,1,Kotak,1,0.18,Afternoon,Credit Card
14409.77,Grocery,UPI,29,46,23,0,17,4,0,HDFC,1,0.31,Afternoon,EMI
31540.69,Grocery,UPI,42,3,25,0,11,0,0,ICICI,1,0.4,Morning,Debit Card
35131.96,Fashion,EMI,21,41,27,17,14,2,1,HDFC,1,0.45,Evening,Credit Card
5939.64,Travel,Credit Card,39,15,26,12,4,2,0,Axis,0,0.23,Night,Credit Card
8530.19,Travel,Wallet,38,48,29,22,13,0,0,Axis,0,0.17,Evening,UPI
10689.33,Electronics,UPI,35,31,14,20,9,6,0,Kotak,1,0.31,Morning,EMI
18778.27,Travel,Debit Card,14,17,13,29,17,2,0,SBI,1,0.13,Morning,Debit Card
33196.6,Utilities,Debit Card,55,47,20,16,15,7,0,SBI,1,0.24,Afternoon,EMI
14341.39,Electronics,UPI,45,48,21,28,21,7,0,Axis,1,0.08,Afternoon,EMI
7221.45,Travel,EMI,52,17,20,17,8,4,1,Axis,0,0.26,Night,Credit Card
5439.46,Travel,Wallet,16,40,24,25,25,8,0,ICICI,0,0.4,Evening,Debit Card
45051.03,Travel,Debit Card,22,49,19,3,9,6,0,Axis,1,0.36,Night,EMI
9807.53,Fashion,Wallet,21,16,10,3,13,2,0,SBI,0,0.12,Morning,UPI
31459.86,Travel,Wallet,15,38,19,24,18,9,1,ICICI,1,0.19,Afternoon,Credit Card
30470.44,Fashion,Credit Card,56,20,17,5,2,8,0,HDFC,1,0.35,Afternoon,EMI
41743.36,Utilities,Credit Card,49,30,6,27,1,0,0,ICICI,1,0.24,Morning,Credit Card
45354.92,Grocery,UPI,58,28,29,0,27,6,0,SBI,1,0.44,Morning,EMI
33189.98,Electronics,Debit Card,10,47,16,4,21,1,0,ICICI,1,0.39,Evening,Debit Card
13431.14,Travel,Credit Card,3,4,5,14,5,2,0,HDFC,1,0.47,Evening,Debit Card
19077.62,Utilities,EMI,48,13,17,14,21,2,0,Kotak,1,0.42,Morning,Debit Card
12231.11,Electronics,Wallet,32,31,3,23,10,6,0,Kotak,1,0.22,Night,EMI
38233.63,Grocery,Wallet,53,49,0,12,22,3,0,Kotak,1,0.09,Evening,EMI
11155.44,Travel,EMI,6,24,29,10,25,5,1,HDFC,1,0.05,Afternoon,EMI
30525.94,Travel,Credit Card,1,53,13,26,17,9,1,HDFC,1,0.29,Morning,Credit Card
18285.41,Electronics,Credit Card,21,40,21,18,27,1,0,Axis,1,0.11,Night,UPI
40906.77,Utilities,UPI,24,48,8,26,0,0,0,ICICI,1,0.19,Morning,UPI
38895.49,Electronics,UPI,44,21,6,25,2,8,0,SBI,1,0.38,Afternoon,EMI
25789.24,Grocery,EMI,34,47,15,18,24,8,0,SBI,1,0.33,Afternoon,EMI
5811.6,Travel,Wallet,59,46,25,12,18,2,1,ICICI,0,0.31,Morning,Credit Card
24403.44,Electronics,Debit Card,15,42,23,7,29,9,0,HDFC,1,0.12,Evening,EMI
17736.17,Grocery,Debit Card,40,49,29,16,6,1,0,ICICI,1,0.49,Afternoon,Debit Card
25075.55,Travel,UPI,16,28,21,10,6,2,0,SBI,1,0.44,Afternoon,Debit Card
9331.99,Utilities,EMI,2,6,7,12,18,0,1,ICICI,0,0.31,Morning,Credit Card
18691.84,Electronics,Wallet,22,22,28,5,6,4,0,Axis,1,0.26,Night,EMI
48719.0,Grocery,Wallet,19,23,2,21,7,8,0,Axis,1,0.38,Afternoon,EMI
42488.97,Grocery,Credit Card,21,46,25,24,18,3,1,Kotak,1,0.03,Afternoon,Credit Card
32692.84,Travel,EMI,41,44,7,11,7,8,0,Axis,1,0.44,Afternoon,EMI
29548.25,Grocery,Wallet,41,8,24,23,6,0,0,Axis,1,0.12,Morning,UPI
47507.29,Travel,Debit Card,39,57,17,6,17,0,0,HDFC,1,0.19,Night,UPI
16239.35,Grocery,Wallet,6,3,29,29,24,4,0,Axis,1,0.15,Morning,EMI
6405.33,Grocery,Wallet,6,5,5,1,15,5,0,Kotak,0,0.25,Evening,Wallet
45374.09,Electronics,UPI,14,10,26,14,12,5,0,HDFC,1,0.21,Afternoon,EMI
17788.17,Grocery,EMI,55,39,19,4,1,3,1,ICICI,1,0.39,Afternoon,EMI
7814.86,Grocery,EMI,41,4,15,28,18,2,0,ICICI,0,0.38,Morning,Debit Card
44459.27,Travel,EMI,13,46,19,12,16,3,0,ICICI,1,0.06,Evening,EMI
7234.03,Grocery,Wallet,38,40,21,29,4,0,0,Kotak,0,0.3,Morning,Wallet
29971.46,Travel,Wallet,52,13,21,15,17,0,0,SBI,1,0.04,Morning,UPI
39014.99,Utilities,Wallet,26,33,6,18,5,6,1,Axis,1,0.19,Night,Credit Card
31781.79,Electronics,UPI,6,8,0,4,14,3,0,Axis,1,0.28,Evening,EMI
36239.57,Travel,Credit Card,46,19,11,10,2,3,0,HDFC,1,0.48,Morning,EMI
6261.76,Fashion,Credit Card,56,1,4,29,20,7,1,HDFC,0,0.33,Afternoon,Credit Card
20088.63,Utilities,EMI,40,31,10,16,10,2,1,Axis,1,0.15,Night,Credit Card
11047.95,Electronics,Wallet,50,52,28,14,27,1,0,Kotak,1,0.43,Morning,Debit Card
30006.02,Fashion,EMI,23,0,27,15,20,1,1,Axis,1,0.44,Afternoon,Credit Card
45806.57,Travel,Debit Card,28,28,8,13,24,7,1,SBI,1,0.22,Night,Credit Card
658.41,Grocery,UPI,57,56,6,22,18,2,0,ICICI,0,0.05,Night,Wallet
10694.76,Utilities,Debit Card,10,49,10,22,8,1,0,Axis,1,0.24,Night,Debit Card
48571.82,Grocery,EMI,2,13,17,11,22,4,1,SBI,1,0.03,Morning,Credit Card
48550.19,Grocery,Debit Card,41,38,26,23,20,6,1,Axis,1,0.49,Afternoon,Credit Card
4415.35,Fashion,EMI,9,21,18,28,2,6,1,Kotak,0,0.46,Afternoon,Credit Card
5693.79,Fashion,Debit Card,53,1,2,0,2,7,1,ICICI,0,0.2,Evening,Debit Card
25491.33,Utilities,UPI,38,24,4,28,4,4,1,Axis,1,0.5,Evening,Credit Card
12598.02,Grocery,EMI,40,34,28,10,23,3,0,Kotak,1,0.24,Morning,EMI
42532.7,Utilities,Debit Card,32,25,24,21,19,1,0,Axis,1,0.15,Afternoon,UPI
927.22,Travel,Wallet,10,20,21,2,8,1,0,Axis,0,0.43,Evening,Debit Card
40519.78,Electronics,Wallet,1,47,5,11,21,6,0,Kotak,1,0.1,Night,EMI
48482.63,Utilities,UPI,28,18,17,18,18,6,1,Kotak,1,0.05,Morning,Credit Card
12582.55,Travel,EMI,48,55,25,15,6,7,0,Axis,1,0.32,Evening,EMI
36504.43,Utilities,Debit Card,18,44,22,14,28,7,0,Kotak,1,0.25,Evening,EMI
4152.67,Travel,EMI,37,3,15,14,9,8,0,SBI,0,0.23,Night,EMI
32407.6,Fashion,UPI,18,52,7,12,26,2,1,Kotak,1,0.5,Afternoon,Credit Card
12023.9,Travel,EMI,9,36,25,14,22,9,0,SBI,1,0.46,Morning,EMI
29396.88,Utilities,Wallet,13,43,0,22,18,1,1,ICICI,1,0.27,Evening,Credit Card
19675.39,Utilities,EMI,14,20,21,22,13,8,0,SBI,1,0.1,Afternoon,EMI
49644.95,Utilities,EMI,25,25,28,18,4,7,0,Kotak,1,0.27,Morning,EMI
42116.56,Utilities,Debit Card,47,21,0,4,25,1,0,Kotak,1,0.05,Morning,Debit Card
33938.51,Fashion,Debit Card,26,57,12,7,7,9,0,SBI,1,0.06,Morning,EMI
29740.25,Travel,Credit Card,22,26,24,18,7,9,1,Kotak,1,0.27,Night,Credit Card
47286.53,Electronics,Debit Card,50,6,2,5,7,1,0,ICICI,1,0.0,Morning,Debit Card
2138.75,Electronics,Credit Card,53,57,5,29,12,6,0,Axis,0,0.31,Afternoon,Debit Card
4364.15,Utilities,UPI,54,18,5,11,14,2,1,Axis,0,0.49,Night,Credit Card
47246.18,Fashion,EMI,51,55,20,21,12,0,0,Kotak,1,0.16,Morning,EMI
30047.54,Electronics,EMI,21,2,21,8,5,0,0,ICICI,1,0.42,Evening,Debit Card
46599.35,Travel,Debit Card,36,41,26,19,28,2,1,SBI,1,0.49,Morning,Credit Card
22760.64,Grocery,UPI,49,13,16,0,29,8,0,Kotak,1,0.4,Afternoon,EMI
35021.21,Electronics,Debit Card,13,53,1,26,14,0,0,Axis,1,0.05,Evening,Debit Card
6647.0,Travel,EMI,38,11,9,1,1,5,0,ICICI,0,0.22,Night,EMI
29149.8,Fashion,UPI,36,36,9,24,22,8,0,Kotak,1,0.15,Evening,EMI
48146.53,Utilities,Credit Card,25,19,26,0,9,9,0,HDFC,1,0.0,Afternoon,EMI
29986.28,Utilities,Debit Card,26,12,16,27,24,3,0,HDFC,1,0.07,Morning,EMI
21191.47,Electronics,Credit Card,30,58,22,8,10,8,0,HDFC,1,0.44,Evening,EMI
42964.11,Utilities,Wallet,54,22,25,3,6,9,0,HDFC,1,0.14,Evening,EMI
34682.64,Grocery,UPI,40,59,10,24,29,6,0,SBI,1,0.44,Night,EMI
49262.76,Fashion,UPI,36,10,10,3,15,9,1,Kotak,1,0.5,Evening,EMI
17644.88,Travel,Credit Card,5,26,19,18,5,2,0,Axis,1,0.39,Evening,Debit Card
12255.65,Utilities,Wallet,9,17,3,21,5,7,1,Kotak,1,0.22,Morning,Credit Card
48527.6,Travel,Wallet,49,38,18,22,17,0,0,HDFC,1,0.21,Morning,Wallet
32453.58,Travel,Wallet,43,43,18,16,6,6,0,ICICI,1,0.34,Night,EMI
44002.06,Electronics,UPI,9,52,9,29,2,8,0,HDFC,1,0.38,Afternoon,EMI
26043.41,Utilities,Debit Card,9,22,12,21,11,8,0,HDFC,1,0.48,Morning,EMI
12493.95,Grocery,Debit Card,28,52,24,2,11,7,0,SBI,1,0.19,Evening,EMI
37006.37,Fashion,Credit Card,10,37,5,4,6,6,1,Kotak,1,0.36,Morning,EMI
28642.1,Utilities,Wallet,49,7,17,4,5,1,1,SBI,1,0.41,Evening,Debit Card
37407.21,Utilities,EMI,47,32,23,16,4,9,0,Axis,1,0.33,Evening,Credit Card
28681.9,Fashion,UPI,49,25,16,10,8,9,0,Axis,1,0.2,Afternoon,EMI
1580.07,Grocery,UPI,58,56,24,15,8,7,0,SBI,0,0.29,Evening,Wallet
41747.77,Travel,EMI,3,7,21,16,0,2,1,Axis,1,0.21,Night,Credit Card
22464.98,Grocery,Debit Card,26,4,16,4,0,5,0,Axis,1,0.45,Afternoon,EMI
39215.05,Grocery,Credit Card,29,56,27,25,29,1,1,HDFC,1,0.46,Morning,Credit Card
41653.42,Fashion,Credit Card,18,13,7,6,4,2,0,ICICI,1,0.01,Evening,UPI
49632.64,Utilities,UPI,51,42,13,21,17,3,0,SBI,1,0.19,Night,EMI
10689.72,Fashion,Wallet,11,58,24,27,22,6,0,Axis,1,0.13,Evening,EMI
27008.84,Travel,Debit Card,18,29,18,12,12,5,0,SBI,1,0.05,Evening,EMI
48669.63,Travel,Credit Card,25,12,18,9,12,6,0,Kotak,1,0.24,Night,EMI
26514.93,Fashion,Credit Card,29,33,0,0,15,1,1,HDFC,1,0.07,Afternoon,Credit Card
21951.04,Travel,Credit Card,56,47,7,6,19,2,0,SBI,1,0.22,Morning,Credit Card
29785.74,Utilities,UPI,16,47,26,20,28,6,0,ICICI,1,0.1,Evening,EMI
1992.58,Fashion,Debit Card,46,47,7,4,16,6,0,ICICI,0,0.29,Morning,Wallet
31056.85,Grocery,EMI,37,25,29,11,15,5,0,HDFC,1,0.18,Morning,EMI
25442.69,Grocery,Wallet,54,19,3,26,21,2,1,ICICI,1,0.03,Afternoon,Credit Card
18872.87,Electronics,UPI,35,9,15,23,20,7,1,Axis,1,0.3,Afternoon,Credit Card
49927.07,Grocery,Wallet,31,52,16,18,16,6,0,Axis,1,0.08,Afternoon,EMI
21636.78,Utilities,Debit Card,13,40,5,9,24,5,0,Kotak,1,0.36,Afternoon,EMI
3192.21,Travel,Debit Card,36,42,20,14,28,9,0,Kotak,0,0.16,Evening,UPI
4591.95,Fashion,EMI,22,33,26,1,22,9,1,SBI,0,0.04,Afternoon,UPI
6805.18,Grocery,EMI,46,38,24,13,16,9,0,SBI,0,0.12,Afternoon,UPI
4936.56,Fashion,Credit Card,22,20,0,8,23,2,0,SBI,0,0.06,Morning,Credit Card
16190.36,Utilities,UPI,31,23,15,20,23,3,0,Kotak,1,0.06,Evening,EMI
42638.0,Utilities,Debit Card,12,21,27,11,11,6,0,Kotak,1,0.08,Morning,EMI
14391.78,Utilities,UPI,54,2,13,18,17,6,0,HDFC,1,0.37,Evening,EMI
22051.38,Electronics,EMI,38,36,25,18,1,2,1,HDFC,1,0.28,Evening,Credit Card
20532.06,Fashion,EMI,2,15,3,22,29,5,0,HDFC,1,0.08,Evening,EMI
14535.08,Utilities,Wallet,16,51,10,17,21,2,0,SBI,1,0.15,Evening,Wallet
47474.72,Utilities,Credit Card,39,51,4,2,18,1,0,SBI,1,0.18,Afternoon,UPI
44852.21,Fashion,Credit Card,16,1,26,0,17,3,1,SBI,1,0.07,Night,EMI
27231.65,Travel,Debit Card,2,43,21,15,27,9,0,HDFC,1,0.05,Night,EMI
12317.13,Electronics,Debit Card,43,7,1,8,13,0,0,Kotak,1,0.07,Evening,EMI
27013.17,Utilities,Credit Card,49,18,18,5,14,4,0,SBI,1,0.49,Evening,EMI
33327.27,Travel,Credit Card,44,35,8,22,28,7,0,HDFC,1,0.36,Evening,EMI
10946.11,Grocery,Wallet,1,3,28,3,27,0,0,Kotak,1,0.01,Morning,UPI
15389.45,Grocery,Credit Card,42,46,6,21,28,7,0,HDFC,1,0.07,Afternoon,EMI
20029.55,Utilities,UPI,12,7,11,20,21,8,1,HDFC,1,0.11,Afternoon,Credit Card
26938.51,Grocery,EMI,52,8,2,21,3,3,1,Kotak,1,0.17,Afternoon,Credit Card
30791.19,Utilities,UPI,1,16,16,19,14,3,0,Kotak,1,0.46,Night,EMI
29038.55,Travel,EMI,56,3,5,1,12,1,1,ICICI,1,0.16,Morning,UPI
40680.14,Fashion,Credit Card,13,53,15,13,8,5,0,Axis,1,0.23,Night,EMI
46807.3,Grocery,UPI,51,56,5,14,16,5,0,SBI,1,0.46,Night,EMI
7575.57,Grocery,Debit Card,15,58,5,8,25,1,1,HDFC,0,0.04,Evening,Debit Card
46617.97,Grocery,UPI,58,51,28,3,4,5,0,Axis,1,0.38,Evening,EMI
39154.65,Utilities,Debit Card,55,17,26,6,3,7,1,ICICI,1,0.21,Evening,EMI
15445.62,Grocery,Wallet,50,34,29,18,22,7,0,Kotak,1,0.38,Morning,EMI
18397.35,Electronics,EMI,58,18,21,3,12,9,0,Kotak,1,0.5,Morning,EMI
10338.58,Fashion,Wallet,56,30,8,28,6,7,0,Axis,1,0.3,Afternoon,EMI
1821.54,Fashion,Debit Card,24,11,14,9,26,7,0,Axis,0,0.09,Night,UPI
29517.11,Electronics,Wallet,38,42,3,3,4,8,0,Axis,1,0.1,Night,EMI
37414.41,Grocery,EMI,6,39,18,0,17,5,0,Axis,1,0.09,Morning,EMI
5937.15,Fashion,Credit Card,20,8,26,6,21,6,0,ICICI,0,0.44,Night,Debit Card
44768.09,Grocery,EMI,41,8,2,6,7,2,0,Kotak,1,0.34,Evening,Debit Card
2464.0,Utilities,Wallet,11,38,26,0,17,0,0,SBI,0,0.11,Evening,UPI
39116.45,Electronics,EMI,20,23,12,9,18,3,1,Kotak,1,0.14,Morning,EMI
32310.56,Electronics,UPI,30,49,3,28,28,5,0,HDFC,1,0.49,Evening,EMI
49329.21,Utilities,Credit Card,51,54,3,14,21,1,0,Kotak,1,0.23,Morning,Credit Card
45142.63,Travel,Credit Card,44,29,6,13,29,9,0,SBI,1,0.27,Afternoon,EMI
10210.6,Electronics,UPI,49,8,11,13,23,6,0,Kotak,1,0.05,Night,EMI
20523.87,Travel,Debit Card,39,32,4,6,9,5,0,SBI,1,0.08,Afternoon,EMI
12688.4,Fashion,Wallet,3,55,26,5,24,4,0,SBI,1,0.21,Evening,EMI
16053.36,Travel,EMI,45,41,26,6,29,1,0,Axis,1,0.36,Evening,Debit Card
10488.52,Utilities,Credit Card,57,43,6,6,14,2,0,Kotak,1,0.29,Evening,Credit Card
191.65,Utilities,Debit Card,46,1,26,19,21,7,1,Kotak,0,0.04,Evening,Credit Card
32634.71,Travel,Credit Card,55,23,27,26,22,6,0,Kotak,1,0.48,Morning,EMI
16687.39,Travel,UPI,32,59,17,29,13,2,0,ICICI,1,0.1,Afternoon,UPI
42693.61,Electronics,Wallet,33,0,26,16,18,0,0,Kotak,1,0.0,Night,UPI
6058.67,Travel,EMI,24,20,16,26,27,6,0,HDFC,0,0.41,Afternoon,Debit Card
24547.19,Fashion,EMI,16,46,2,2,1,7,1,Kotak,1,0.49,Afternoon,EMI
49502.69,Travel,Wallet,32,49,6,16,7,2,0,HDFC,1,0.03,Night,Wallet
39611.36,Electronics,Debit Card,23,47,24,12,4,1,0,Kotak,1,0.23,Evening,Debit Card
10803.8,Fashion,Debit Card,27,0,5,10,9,0,0,HDFC,1,0.46,Evening,Credit Card
41138.8,Utilities,Wallet,23,42,26,12,4,1,0,ICICI,1,0.47,Night,Debit Card
10805.29,Travel,UPI,9,13,14,1,24,0,0,HDFC,1,0.5,Afternoon,Debit Card
34866.74,Grocery,UPI,37,56,13,12,12,8,0,ICICI,1,0.38,Evening,EMI
38100.89,Utilities,EMI,56,7,25,27,21,4,1,HDFC,1,0.42,Morning,Credit Card
33262.24,Travel,Credit Card,44,19,18,22,28,5,1,Kotak,1,0.42,Night,Credit Card
49702.67,Travel,UPI,24,20,26,10,15,0,1,SBI,1,0.06,Evening,UPI
46018.19,Travel,UPI,1,11,28,9,29,5,0,HDFC,1,0.15,Afternoon,EMI
17509.63,Electronics,Wallet,2,9,4,23,19,4,0,Axis,1,0.01,Morning,EMI
38892.15,Fashion,Debit Card,54,6,10,13,8,0,1,ICICI,1,0.14,Night,Credit Card
18891.81,Utilities,EMI,23,43,11,26,14,8,0,ICICI,1,0.04,Afternoon,Debit Card
10979.58,Electronics,Debit Card,43,15,3,3,2,8,0,Kotak,1,0.43,Morning,EMI
49179.14,Utilities,UPI,18,12,9,22,20,0,1,SBI,1,0.16,Afternoon,Credit Card
14005.07,Grocery,Wallet,56,43,19,15,10,7,0,HDFC,1,0.36,Morning,EMI
6078.44,Electronics,EMI,5,42,11,15,21,6,0,ICICI,0,0.34,Morning,Debit Card
5003.2,Electronics,Credit Card,20,57,0,26,22,4,1,Kotak,0,0.02,Afternoon,Credit Card
5337.4,Travel,Wallet,19,51,12,26,20,8,0,SBI,0,0.41,Afternoon,Debit Card
18747.18,Fashion,Debit Card,45,12,6,12,21,6,0,HDFC,1,0.33,Afternoon,EMI
19181.01,Utilities,UPI,45,2,2,25,23,2,0,Kotak,1,0.28,Morning,UPI
13335.87,Travel,Debit Card,15,11,5,19,20,4,0,Kotak,1,0.35,Morning,EMI
46306.48,Travel,UPI,8,46,20,19,5,7,0,HDFC,1,0.12,Evening,EMI
35936.93,Fashion,UPI,31,31,15,23,22,4,0,ICICI,1,0.09,Evening,EMI
4279.12,Grocery,Wallet,53,1,25,29,4,9,0,ICICI,0,0.24,Night,Wallet
14424.88,Electronics,Debit Card,12,19,1,24,11,2,0,Kotak,1,0.26,Night,Debit Card
36769.47,Grocery,Wallet,39,58,10,5,24,4,1,Axis,1,0.07,Afternoon,EMI
23556.24,Utilities,UPI,3,59,18,27,19,0,0,ICICI,1,0.45,Evening,Debit Card
28134.25,Travel,EMI,29,28,9,20,8,8,1,Axis,1,0.12,Afternoon,Credit Card
39921.15,Grocery,Debit Card,41,2,6,6,19,6,1,ICICI,1,0.26,Morning,EMI
9094.28,Electronics,Debit Card,57,57,8,4,17,6,1,Kotak,0,0.07,Evening,UPI
17317.63,Utilities,UPI,20,46,19,22,5,8,1,SBI,1,0.31,Evening,Credit Card
1904.58,Utilities,Credit Card,56,48,11,5,6,8,0,HDFC,0,0.45,Evening,Debit Card
8795.04,Utilities,Wallet,53,50,10,29,21,1,0,ICICI,0,0.36,Night,Debit Card
34069.66,Travel,Credit Card,14,31,13,5,13,7,1,SBI,1,0.21,Evening,EMI
47222.71,Electronics,UPI,20,16,28,18,15,1,1,Axis,1,0.41,Evening,Credit Card
33415.91,Grocery,Wallet,15,33,17,29,5,9,0,Kotak,1,0.15,Morning,EMI
27609.04,Grocery,EMI,30,32,9,25,17,2,0,ICICI,1,0.29,Night,EMI
18467.71,Utilities,Credit Card,10,35,5,24,15,1,0,Axis,1,0.43,Morning,Debit Card
47666.52,Grocery,EMI,39,29,1,15,12,0,1,Kotak,1,0.3,Night,Credit Card
25684.28,Utilities,Wallet,1,58,3,24,1,3,1,HDFC,1,0.09,Evening,Credit Card
48510.0,Grocery,Debit Card,20,11,11,4,28,9,0,ICICI,1,0.25,Morning,EMI
48962.68,Utilities,Debit Card,23,12,28,12,25,6,1,SBI,1,0.23,Morning,Credit Card
28300.67,Utilities,UPI,4,4,7,0,1,0,0,HDFC,1,0.43,Morning,Debit Card
49233.93,Travel,Wallet,6,27,9,15,9,6,0,SBI,1,0.4,Afternoon,EMI
30883.97,Fashion,EMI,16,48,21,4,15,6,0,SBI,1,0.38,Night,EMI
38568.4,Fashion,UPI,19,49,9,23,19,4,0,SBI,1,0.16,Morning,EMI
5129.37,Electronics,Credit Card,7,10,0,4,24,0,0,Kotak,0,0.14,Morning,Credit Card
34071.54,Grocery,Wallet,52,44,0,24,10,4,1,ICICI,1,0.09,Morning,Credit Card
5583.32,Fashion,Credit Card,6,26,27,21,24,3,0,Axis,0,0.23,Night,Credit Card
41923.59,Grocery,Wallet,15,26,22,0,12,6,0,ICICI,1,0.1,Morning,EMI
27740.01,Fashion,Debit Card,39,38,24,17,3,7,0,SBI,1,0.15,Night,EMI
15184.4,Electronics,EMI,39,45,17,18,23,3,0,Kotak,1,0.09,Afternoon,EMI
2166.79,Travel,Debit Card,39,15,20,0,25,1,0,ICICI,0,0.41,Morning,Debit Card
7213.48,Travel,Wallet,1,50,29,29,24,2,1,Kotak,0,0.12,Morning,Credit Card
8863.58,Utilities,Wallet,47,29,29,27,25,2,1,Axis,0,0.35,Evening,Credit Card
19638.65,Travel,UPI,38,58,9,26,18,8,0,Kotak,1,0.09,Afternoon,EMI
40983.09,Grocery,EMI,46,15,4,20,7,9,0,Kotak,1,0.01,Evening,EMI
29744.2,Travel,EMI,29,43,13,22,28,0,0,Axis,1,0.34,Evening,Debit Card
8275.1,Fashion,Debit Card,12,57,26,14,16,8,0,HDFC,0,0.28,Afternoon,Debit Card
33671.36,Fashion,EMI,7,46,24,1,21,9,0,Axis,1,0.25,Afternoon,EMI
45002.22,Utilities,UPI,17,18,6,25,24,1,0,Axis,1,0.09,Evening,UPI
49846.64,Grocery,UPI,3,8,3,18,25,7,1,Axis,1,0.48,Morning,Credit Card
18068.45,Electronics,Wallet,24,12,26,12,29,4,1,SBI,1,0.29,Morning,Credit Card
43284.56,Grocery,Debit Card,1,49,12,1,11,1,0,ICICI,1,0.15,Morning,UPI
47203.92,Travel,Wallet,27,20,16,23,15,2,0,ICICI,1,0.47,Night,Debit Card
26003.16,Utilities,Debit Card,3,29,12,8,9,7,1,Kotak,1,0.14,Afternoon,EMI
